fetch_timestamp,title,brand,categoryTitle,priceWas,priceNow,markdownPercentage,stock
2026-02-06 20:35:57,Huls Gekookte Drentse kosterworst,Huls,"Borrel, chips, snacks",5.69,4.27,25,2
2026-02-06 20:35:57,Chtoura fields Falafelmix,Chtoura fields,"Pasta, rijst, wereldkeuken",2.39,0.24,90,2
2026-02-06 20:35:57,Bertolli La sfogliata piadina,Bertolli,"Pasta, rijst, wereldkeuken",2.75,2.06,25,1
2026-02-06 20:35:57,Sera Red beans in tomato sauce,Sera,"Soepen, sauzen, kruiden, olie",2.99,1.50,50,4
2026-02-06 20:35:57,Saitaku Miso soup,Saitaku,"Soepen, sauzen, kruiden, olie",2.39,1.79,25,1
2026-02-06 20:35:57,Oma's Bakkerij Chocolate chip koek,Oma's Bakkerij,"Koek, snoep, chocolade",2.99,0.90,70,5
2026-02-06 20:35:57,AH Roomboter cupcake marmer,AH,"Koek, snoep, chocolade",1.85,1.39,25,1
2026-02-06 20:35:57,Venco Droptoppers zacht & zoet,Venco,"Koek, snoep, chocolade",2.69,2.02,25,1
2026-02-06 20:35:57,Smoeltjes UFO Smoeltjes,Smoeltjes,"Koek, snoep, chocolade",2.69,1.61,40,1
2026-02-06 20:35:57,Knoppers Peanut wafel,Knoppers,"Koek, snoep, chocolade",1.69,1.27,25,23
2026-02-06 20:35:57,Verkade Chocolate chip wit,Verkade,"Koek, snoep, chocolade",2.29,1.72,25,15
2026-02-06 20:35:57,Verkade San Francisco zero,Verkade,"Koek, snoep, chocolade",2.29,1.72,25,11
2026-02-06 20:35:57,Milka Cookie sensations Oreo,Milka,"Koek, snoep, chocolade",3.49,2.62,25,11
2026-02-06 20:35:57,Jules Destrooper Natuurboterwafels pure chocolade,Jules Destrooper,"Koek, snoep, chocolade",2.79,2.09,25,7
2026-02-06 20:35:57,Verkade Smiles met crèmevulling,Verkade,"Koek, snoep, chocolade",2.49,1.87,25,7
2026-02-06 20:35:57,Oma's Bakkerij Haverkoek appel kaneel,Oma's Bakkerij,"Koek, snoep, chocolade",2.99,2.24,25,2
2026-02-06 20:35:57,AH Kokos koekjes chocolade,AH,"Koek, snoep, chocolade",2.19,1.64,25,2
2026-02-06 20:35:57,Sera Sourcherry jam,Sera,"Ontbijtgranen, beleg",3.69,1.85,50,8
2026-02-06 20:35:57,Purasana Moringa poeder,Purasana,"Ontbijtgranen, beleg",8.99,5.39,40,14
2026-02-06 20:35:57,Purasana Gember poeder,Purasana,"Ontbijtgranen, beleg",6.69,4.01,40,6
2026-02-06 20:35:57,Purasana Green mix poeder,Purasana,"Ontbijtgranen, beleg",8.99,5.39,40,5
2026-02-06 20:35:57,Purasana Kurkuma poeder,Purasana,"Ontbijtgranen, beleg",6.79,4.07,40,5
2026-02-06 20:35:57,Purasana Maca poeder,Purasana,"Ontbijtgranen, beleg",6.99,5.24,25,5
2026-02-06 20:35:57,Purasana Hennepzaden,Purasana,"Ontbijtgranen, beleg",6.69,5.02,25,3
2026-02-06 20:35:57,Barebells Soft protein bar lemon cheesecake,Barebells,Tussendoortjes,2.99,2.24,25,18
2026-02-06 20:35:57,Barebells Soft protein bar coco choco,Barebells,Tussendoortjes,2.99,2.24,25,17
2026-02-06 20:35:57,Barebells Soft protein bar marshmallow rocky road,Barebells,Tussendoortjes,2.89,2.17,25,17
2026-02-06 20:35:57,McVitie's Crunchy haverkoek,McVitie's,Tussendoortjes,2.29,1.72,25,12
2026-02-06 20:35:57,Barebells Protein bar white salty peanut,Barebells,Tussendoortjes,2.99,2.24,25,9
2026-02-06 20:35:57,Barebells Protein bar caramel cashew,Barebells,Tussendoortjes,2.99,2.24,25,6
2026-02-06 20:35:57,AH IJskoffie cappuccino,AH,"Koffie, thee",0.75,0.56,25,4
2026-02-06 20:35:57,AH IJskoffie skinny latte,AH,"Koffie, thee",1.99,1.49,25,6
2026-02-06 20:35:57,Upfront Gel appel smaak,Upfront,"Frisdrank, sappen, water",1.99,1.49,25,15
2026-02-06 20:35:57,Upfront Elektrolytes appel smaak,Upfront,"Frisdrank, sappen, water",7.99,5.99,25,9
2026-02-06 20:35:57,ESN Flexpresso whey protein coffee mocha,ESN,Gezondheid en sport,17.99,10.79,40,2
2026-02-06 20:35:57,ESN Flexpresso whey protein coffee,ESN,Gezondheid en sport,17.99,10.79,40,1
2026-02-06 20:35:57,Upfront Electrolytes sinaasappel,Upfront,Gezondheid en sport,7.99,5.99,25,12
2026-02-06 20:35:57,Lenor Wasverzachter katoen,Lenor,Huishouden,9.99,5.99,40,10
2026-02-06 20:35:57,Lenor Fresh air wasverzachter tropical sunset,Lenor,Huishouden,8.19,4.91,40,7
2026-02-06 20:35:57,Lenor Fresh air wasverzachter fleurige bloesem,Lenor,Huishouden,8.19,4.91,40,7
2026-02-06 20:35:57,Ariel 4in1 pods+ black wasmiddelcapsules,Ariel,Huishouden,26.49,15.89,40,6
2026-02-06 20:35:57,Ariel Active+ wasmiddel,Ariel,Huishouden,15.99,9.59,40,6
2026-02-06 20:35:57,Lenor Fresh air wasverzachter moonlight,Lenor,Huishouden,8.19,4.91,40,5
2026-02-06 20:35:57,Lenor Vloeibaar wasmiddel amethist,Lenor,Huishouden,13.99,8.39,40,4
2026-02-06 20:35:57,Ariel Color+ touch of lenor wasmiddel,Ariel,Huishouden,15.99,9.59,40,4
2026-02-06 20:35:57,Lenor Wasverzachter zeebries,Lenor,Huishouden,9.99,7.49,25,11
2026-02-06 20:35:57,Lenor Wasverzachter gouden orchidee,Lenor,Huishouden,9.99,7.49,25,10
2026-02-06 20:35:57,Ariel 4in1 pods+ black wasmiddelcapsules,Ariel,Huishouden,15.99,11.99,25,6
2026-02-06 20:35:57,Ariel Revita black+ wasmiddel,Ariel,Huishouden,15.99,11.99,25,3
2026-02-06 20:35:57,Ariel Ultra+ vlekverwijderaar wasmiddel,Ariel,Huishouden,15.99,11.99,25,2
2026-02-06 20:35:57,Ariel Vloeibaar+ color care wasmiddel,Ariel,Huishouden,15.99,11.99,25,1
2026-02-06 20:35:57,Encore Tuna loin,Encore,Huisdier,2.29,1.37,40,15
2026-02-06 20:35:57,"Cesar Natural goodness rund,sperzie,wortel",Cesar,Huisdier,1.69,1.01,40,9
2026-02-06 20:35:57,Felix Elke dag feest senior vis selectie gelei,Felix,Huisdier,6.69,4.01,40,2
2026-02-06 20:35:57,Sheba Mini filets in saus rund & kalkoen,Sheba,Huisdier,0.89,0.67,25,40
2026-02-06 20:35:57,AH Pate met zalm,AH,Huisdier,0.79,0.59,25,14
2026-02-06 20:35:57,Vitakraft Vita hearts huid & vacht zalm,Vitakraft,Huisdier,1.99,1.49,25,6
2026-02-06 20:35:57,Felix Original vis selectie in gelei,Felix,Huisdier,5.69,4.27,25,6
2026-02-06 20:35:57,Rosewood Steak strips chicken & pollock,Rosewood,Huisdier,2.49,1.87,25,6
2026-02-06 20:35:57,Rosewood Steak bites beef & pollock,Rosewood,Huisdier,2.49,1.87,25,5
2026-02-06 20:35:57,"Felix Soup vis kabeljauw, tonijn, schol",Felix,Huisdier,2.99,2.24,25,5
2026-02-06 20:35:57,Whiskas Met rund en saus,Whiskas,Huisdier,2.39,1.79,25,4
2026-02-06 20:35:57,Felix Sensations seaside met zalm & groenten,Felix,Huisdier,3.89,2.92,25,4
2026-02-06 20:35:57,Rosewood Delidelight salmon,Rosewood,Huisdier,1.89,1.42,25,1
2026-02-07 07:31:33,AH Bloemkoolroosjes kleinverpakking,AH,"Groente, aardappelen",1.99,1.19,40,7
2026-02-07 07:31:33,AH Stoomgroente worteltjes gember limoen,AH,"Groente, aardappelen",3.99,1.43,40,1
2026-02-07 07:31:33,AH Gesneden verspakket gnocchi bolognese,AH,"Groente, aardappelen",7.49,3.89,40,1
2026-02-07 07:31:33,AH Bloemkool broccoli kleinverpakking,AH,"Groente, aardappelen",1.99,1.49,25,7
2026-02-07 07:31:33,AH Rucola slamelange,AH,"Groente, aardappelen",1.39,1.04,25,6
2026-02-07 07:31:33,AH Hutspot,AH,"Groente, aardappelen",1.69,1.27,25,5
2026-02-07 07:31:33,AH Eikenblad slamelange,AH,"Groente, aardappelen",1.59,1.19,25,5
2026-02-07 07:31:33,AH Roerbakgroente Mexicaans,AH,"Groente, aardappelen",2.49,1.87,25,5
2026-02-07 07:31:33,AH Fijngesneden spitskool,AH,"Groente, aardappelen",1.19,0.89,25,5
2026-02-07 07:31:33,AH Wokgroente Chinees,AH,"Groente, aardappelen",2.39,1.79,25,4
2026-02-07 07:31:33,AH Macaroni spaghetti groente klein,AH,"Groente, aardappelen",1.59,1.19,25,4
2026-02-07 07:31:33,AH Jonge bladsla veldsla kleinverpakking,AH,"Groente, aardappelen",1.39,1.04,25,3
2026-02-07 07:31:33,AH Krieltjes,AH,"Groente, aardappelen",1.19,0.89,25,3
2026-02-07 07:31:33,AH Gemengde salade grootverpakking,AH,"Groente, aardappelen",3.99,2.99,25,3
2026-02-07 07:31:33,AH Fijngesneden prei,AH,"Groente, aardappelen",1.09,0.82,25,3
2026-02-07 07:31:33,AH Taugé grootverpakking,AH,"Groente, aardappelen",1.99,1.49,25,1
2026-02-07 07:31:33,AH Gesneden verspakket bloemkoolschotel,AH,"Groente, aardappelen",6.59,4.19,25,1
2026-02-07 07:31:33,AH Biologisch Groentesoep Italiaanse stijl,AH Biologisch,"Groente, aardappelen",5.99,4.49,25,1
2026-02-07 07:31:33,AH Gesneden verspakket snelle stamppot,AH,"Groente, aardappelen",6.59,4.19,25,1
2026-02-07 07:31:33,AH Wokgroente oosters,AH,"Groente, aardappelen",2.69,2.02,25,1
2026-02-07 07:31:33,AH Tagliatelle met roomsaus verspakket,AH,"Groente, aardappelen",5.99,4.49,25,1
2026-02-07 07:31:33,AH Stoomgroente courgette met rode pesto,AH,"Groente, aardappelen",3.99,1.79,25,1
2026-02-07 07:31:33,AH Bimi,AH,"Groente, aardappelen",2.99,2.24,25,1
2026-02-07 07:31:33,AH Luxe roerbak Provençaals,AH,"Groente, aardappelen",2.99,2.24,25,1
2026-02-07 07:31:33,AH Kleine kastanjechampignons,AH,"Groente, aardappelen",2.09,1.57,25,1
2026-02-07 07:31:33,AH Eenpans roerbak verspakket,AH,"Groente, aardappelen",5.69,4.27,25,1
2026-02-07 07:31:33,AH Stamppot paprika chorizo verspakket,AH,"Groente, aardappelen",5.49,3.37,25,1
2026-02-07 07:31:33,AH Ovenschotel prei-kerrie verspakket,AH,"Groente, aardappelen",5.19,3.14,25,1
2026-02-07 07:31:33,AH Roerbakgroente Italiaans fijngesneden,AH,"Groente, aardappelen",2.99,2.24,25,1
2026-02-07 07:31:33,AH Macaroni spaghetti groente,AH,"Groente, aardappelen",1.89,1.42,25,1
2026-02-07 07:31:33,AH Muskaatpompoen stukjes,AH,"Groente, aardappelen",3.09,2.32,25,1
2026-02-07 07:31:33,AH Biologisch Witte kool,AH Biologisch,"Groente, aardappelen",1.99,1.49,25,1
2026-02-07 07:31:33,AH Roti verspakket,AH,"Groente, aardappelen",5.89,4.42,25,1
2026-02-07 07:31:33,AH Lasagne verspakket,AH,"Groente, aardappelen",5.49,3.37,25,1
2026-02-07 07:31:33,AH Broccolirijst,AH,"Groente, aardappelen",2.29,1.72,25,1
2026-02-07 07:31:33,AH Oven & airfryer prei peen,AH,"Groente, aardappelen",3.99,2.99,25,1
2026-02-07 07:31:33,AH Rode druiven pitloos,AH,"Fruit, verse sappen",2.75,2.06,25,21
2026-02-07 07:31:33,AH Verse mango,AH,"Fruit, verse sappen",2.49,1.87,25,1
2026-02-07 07:31:33,AH Versgeperst sap sinaasappel grapefruit,AH,"Fruit, verse sappen",4.29,3.22,25,1
2026-02-07 07:31:33,AH Verse ananas grootverpakking,AH,"Fruit, verse sappen",3.49,2.43,25,1
2026-02-07 07:31:33,AH Verse meloenmix,AH,"Fruit, verse sappen",2.89,2.17,25,1
2026-02-07 07:31:33,AH Kokosnoot,AH,"Fruit, verse sappen",2.49,1.87,25,1
2026-02-07 07:31:33,AH Sable pitloze blauwe druiven,AH,"Fruit, verse sappen",3.29,2.47,25,1
2026-02-07 07:31:33,AH Vers geperst sap sinaasappel mango appel,AH,"Fruit, verse sappen",4.29,3.22,25,1
2026-02-07 07:31:33,Warung Javaanse bami rundvlees massala,Warung,"Maaltijden, salades",6.39,3.83,40,1
2026-02-07 07:31:33,AH Verse maaltijd kip pindasaus,AH,"Maaltijden, salades",6.49,3.89,40,1
2026-02-07 07:31:33,AH Volkoren sandwich mozarella tomaat,AH,"Maaltijden, salades",3.50,2.28,35,1
2026-02-07 07:31:33,AH Salade erbij caesar mix,AH,"Maaltijden, salades",4.29,3.22,25,2
2026-02-07 07:31:33,AH Maaltijdsalade walnoot geitenkaas,AH,"Maaltijden, salades",5.59,4.19,25,2
2026-02-07 07:31:33,AH Stoommaaltijd tortellini formaggio XL,AH,"Maaltijden, salades",6.99,3.74,25,1
2026-02-07 07:31:33,AH Terra Plantaardige wrap bacon ei,AH Terra,"Maaltijden, salades",4.15,3.11,25,1
2026-02-07 07:31:33,AH Stoommaaltijd kip ketjap,AH,"Maaltijden, salades",6.99,3.74,25,1
2026-02-07 07:31:33,AH Verse maaltijd pasta pesto kip,AH,"Maaltijden, salades",6.99,5.24,25,1
2026-02-07 07:31:33,AH Terra Pureersoep broccoli spinazie,AH Terra,"Maaltijden, salades",4.49,3.37,25,1
2026-02-07 07:31:33,AH Verse maaltijd pappardelle zalm,AH,"Maaltijden, salades",6.99,5.24,25,1
2026-02-07 07:31:33,AH Verse maaltijd pasta carbonara,AH,"Maaltijden, salades",6.49,4.87,25,1
2026-02-07 07:31:33,AH Verse pizza Amerikaans bbq chicken,AH,"Maaltijden, salades",6.99,5.24,25,1
2026-02-07 07:31:33,AH Stoommaaltijd kip Provencaals,AH,"Maaltijden, salades",6.49,3.74,25,1
2026-02-07 07:31:33,AH Terra Verse pureersoep tomaat oregano,AH Terra,"Maaltijden, salades",4.49,3.37,25,1
2026-02-07 07:31:33,AH Stoommaaltijd beef teriyaki,AH,"Maaltijden, salades",7.49,3.74,25,1
2026-02-07 07:31:33,AH Kleine salade italiaans,AH,"Maaltijden, salades",3.99,2.99,25,1
2026-02-07 07:31:33,AH Sushi edo,AH,"Maaltijden, salades",9.99,7.49,25,1
2026-02-07 07:31:33,AH Salade erbij blauwe kaas,AH,"Maaltijden, salades",4.49,3.37,25,1
2026-02-07 07:31:33,AH Verse stamppot andijvie,AH,"Maaltijden, salades",5.59,4.19,25,1
2026-02-07 07:31:33,Bertolli Pizzabodems,Bertolli,"Maaltijden, salades",2.75,2.06,25,1
2026-02-07 07:31:33,AH Gevulde gehaktballen met satesmaak,AH,Vlees,4.99,1.50,70,1
2026-02-07 07:31:33,AH Chipolataworstjes minder vet 8 stuks,AH,Vlees,4.39,2.63,40,4
2026-02-07 07:31:33,AH Scharrel krokante kipfiletschnitzel,AH,Vlees,3.99,2.99,25,5
2026-02-07 07:31:33,AH Biologisch Kipdijfilet,AH Biologisch,Vlees,9.29,6.97,25,3
2026-02-07 07:31:33,AH Speklap,AH,Vlees,3.19,2.39,25,1
2026-02-07 07:31:33,AH Chorizo braadworstjes,AH,Vlees,3.49,2.62,25,1
2026-02-07 07:31:33,AH Biologisch Mager rundergehakt,AH Biologisch,Vlees,6.49,4.87,25,1
2026-02-07 07:31:33,AH Scharrel hele kip,AH,Vlees,11.45,8.59,25,1
2026-02-07 07:31:33,AH Excellent Biefstuk,AH Excellent,Vlees,7.49,5.62,25,1
2026-02-07 07:31:33,AH Half-om-half gehakt,AH,Vlees,5.29,3.97,25,1
2026-02-07 07:31:33,AH Greenfields Beefburger tomaat,AH Greenfields,Vlees,4.99,1.87,25,1
2026-02-07 07:31:33,AH Nasi bami vlees,AH,Vlees,3.95,2.96,25,1
2026-02-07 07:31:33,AH Hamreepjes,AH,Vlees,3.49,2.62,25,1
2026-02-07 07:31:33,AH Gerookte knakworsten,AH,Vlees,3.29,1.97,40,5
2026-02-07 07:31:33,Unox Rookworst vegetarisch,Unox,Vlees,4.49,2.69,40,4
2026-02-07 07:31:33,AH Rookworst mager,AH,Vlees,3.49,2.62,25,1
2026-02-07 07:31:33,AH Gerookte zalmsnippers,AH,Vis,7.49,4.49,40,1
2026-02-07 07:31:33,Vette & Verhaart Mossel feestje,Vette & Verhaart,Vis,4.99,3.74,25,1
2026-02-07 07:31:33,AH Kabeljauwburger gepaneerd,AH,Vis,3.19,2.39,25,1
2026-02-07 07:31:33,AH Gerookte zalmblokjes,AH,Vis,4.99,3.74,25,1
2026-02-07 07:31:33,AH Haring met uitjes,AH,Vis,2.99,2.24,25,1
2026-02-07 07:31:33,AH Terra Tempeh,AH Terra,"Vegetarisch, vegan en plantaardig",2.29,1.37,40,7
2026-02-07 07:31:33,Valess Vegetarische saté schnitzel,Valess,"Vegetarisch, vegan en plantaardig",3.79,2.27,40,1
2026-02-07 07:31:33,Vegetarische Slager Vegan petit filet americain,Vegetarische Slager,"Vegetarisch, vegan en plantaardig",2.59,1.55,40,2
2026-02-07 07:31:33,AH Terra Soja plantaardig alternatief voor room,AH Terra,"Vegetarisch, vegan en plantaardig",0.99,0.74,25,13
2026-02-07 07:31:33,AH Terra Haver om mee te koken,AH Terra,"Vegetarisch, vegan en plantaardig",0.95,0.71,25,12
2026-02-07 07:31:33,AH Terra Plantaardige topping,AH Terra,"Vegetarisch, vegan en plantaardig",1.59,1.19,25,11
2026-02-07 07:31:33,AH Terra Plantaardige barista haver,AH Terra,"Vegetarisch, vegan en plantaardig",1.19,0.89,25,9
2026-02-07 07:31:33,AH Terra Plantaardig volle drink,AH Terra,"Vegetarisch, vegan en plantaardig",1.69,1.27,25,6
2026-02-07 07:31:33,Natrue Barista flavoured pumpkin spice oat,Natrue,"Vegetarisch, vegan en plantaardig",2.79,2.09,25,4
2026-02-07 07:31:33,AH Terra Plantaardige erwtendrink ongezoet,AH Terra,"Vegetarisch, vegan en plantaardig",1.99,1.49,25,4
2026-02-07 07:31:33,Rude Health Barista haver,Rude Health,"Vegetarisch, vegan en plantaardig",2.69,2.02,25,2
2026-02-07 07:31:33,MamasChai Masala chai drink,MamasChai,"Vegetarisch, vegan en plantaardig",3.39,2.54,25,2
2026-02-07 07:31:33,AH Terra Biologische gerookte tofu,AH Terra,"Vegetarisch, vegan en plantaardig",1.99,1.49,25,1
2026-02-07 07:31:33,Kips Theeworst,Kips,Vleeswaren,2.75,0.83,70,4
2026-02-07 07:31:33,AH Filet americain naturel,AH,Vleeswaren,2.19,1.64,25,1
2026-02-07 07:31:33,Heks'nkaas Origineel voordeelpak,Heks'nkaas,Kaas,4.19,1.26,70,3
2026-02-07 07:31:33,Paturain Knoflook,Paturain,Kaas,2.09,1.25,40,8
2026-02-07 07:31:33,Campina Zacht & luchtig vanille smaak,Campina,"Zuivel, eieren",2.49,1.87,25,1
2026-02-07 07:31:33,Campina Vla slagroom vanille smaak,Campina,"Zuivel, eieren",2.49,1.87,25,1
2026-02-07 07:31:33,Arla Skyr vanille yoghurt 0% vet,Arla,"Zuivel, eieren",2.19,1.64,25,1
2026-02-07 07:31:33,Campina Zacht en luchtig framboos smaak,Campina,"Zuivel, eieren",2.49,1.87,25,2
2026-02-07 07:31:33,HiPRO Protein kwark mango,HiPRO,"Zuivel, eieren",1.99,1.49,25,2
2026-02-07 07:31:33,Lindahls Protein kvarg framboossmaak,Lindahls,"Zuivel, eieren",2.79,2.09,25,1
2026-02-07 07:31:33,AH Witte chocolade mousse,AH,"Zuivel, eieren",1.55,1.16,25,1
2026-02-07 07:31:33,Campina Vlaflip vanille,Campina,"Zuivel, eieren",2.59,1.55,40,5
2026-02-07 07:31:33,Optimel Yoghurt limited edition,Optimel,"Zuivel, eieren",2.69,1.61,40,5
2026-02-07 07:31:33,Den Eelder Boeren vanillevla,Den Eelder,"Zuivel, eieren",2.39,1.43,40,4
2026-02-07 07:31:33,Campina Zacht en luchtig banaansmaak,Campina,"Zuivel, eieren",2.49,1.87,25,1
2026-02-07 07:31:33,Campina Houdbare halfvolle melk,Campina,"Zuivel, eieren",1.79,1.34,25,1
2026-02-07 07:31:33,AH Roomboter met plantaardige olie ongezout,AH,"Zuivel, eieren",2.19,1.64,25,1
2026-02-07 07:31:33,AH Roomboter met plantaardige olie gezouten,AH,"Zuivel, eieren",2.29,1.72,25,3
2026-02-07 07:31:33,Ehrmann High protein vanilla,Ehrmann,"Zuivel, eieren",1.89,1.13,40,8
2026-02-07 07:31:33,Chocomel Plant-based,Chocomel,"Zuivel, eieren",2.99,2.24,25,12
2026-02-07 07:31:33,MinusL Slagroom lactosevrij,MinusL,"Zuivel, eieren",1.99,1.49,25,10
2026-02-07 07:31:33,Campina Langlekker halfvolle melk voordeelpak,Campina,"Zuivel, eieren",7.79,5.84,25,4
2026-02-07 07:31:33,Campina Langlekker volle melk voordeel 4-pack,Campina,"Zuivel, eieren",8.29,6.22,25,3
2026-02-07 07:31:33,Dr. Oetker Safari diertjes decoratie,Dr. Oetker,Bakkerij,2.99,0.30,90,4
2026-02-07 07:31:33,Leentjes Strooi pret letters & disco dip,Leentjes,Bakkerij,3.69,1.85,50,4
2026-02-07 07:31:33,Koopmans Brood uit de pan Grieks,Koopmans,Bakkerij,2.69,1.35,50,3
2026-02-07 07:31:33,Leentjes Strooi pret diertjes & regenboog,Leentjes,Bakkerij,3.69,2.21,40,1
2026-02-07 07:31:33,Dr. Oetker Decoratiestiften choco & karamel,Dr. Oetker,Bakkerij,3.89,2.92,25,1
2026-02-07 07:31:33,AH Gevouwen flatbread harissa,AH,Bakkerij,1.95,1.46,25,1
2026-02-07 07:31:33,AH Kip kerrie salade,AH,"Borrel, chips, snacks",2.99,0.90,70,11
2026-02-07 07:31:33,AH Komkommersalade,AH,"Borrel, chips, snacks",1.99,1.49,25,2
2026-02-07 07:31:33,AH Sparerib salade,AH,"Borrel, chips, snacks",2.99,2.24,25,1
2026-02-07 07:31:33,Johma Kip-mango salade,Johma,"Borrel, chips, snacks",3.19,1.91,40,2
2026-02-07 07:31:33,Johma Selleriesalade,Johma,"Borrel, chips, snacks",2.79,2.09,25,1
2026-02-07 07:31:33,AH Huismix gezouten,AH,"Borrel, chips, snacks",2.49,1.49,40,1
2026-02-07 07:31:33,AH Ongezouten macadamiamix,AH,"Borrel, chips, snacks",2.49,1.87,25,1
2026-02-07 07:31:33,Huls Gekookte Drentse kosterworst,Huls,"Borrel, chips, snacks",5.69,4.27,25,2
2026-02-07 07:31:33,Chtoura fields Falafelmix,Chtoura fields,"Pasta, rijst, wereldkeuken",2.39,0.24,90,2
2026-02-07 07:31:33,Bertolli La sfogliata piadina,Bertolli,"Pasta, rijst, wereldkeuken",2.75,2.06,25,1
2026-02-07 07:31:33,Sera Red beans in tomato sauce,Sera,"Soepen, sauzen, kruiden, olie",2.99,1.50,50,4
2026-02-07 07:31:33,Saitaku Miso soup,Saitaku,"Soepen, sauzen, kruiden, olie",2.39,1.79,25,1
2026-02-07 07:31:33,Oma's Bakkerij Chocolate chip koek,Oma's Bakkerij,"Koek, snoep, chocolade",2.99,0.90,70,5
2026-02-07 07:31:33,AH Roomboter cupcake marmer,AH,"Koek, snoep, chocolade",1.85,1.39,25,1
2026-02-07 07:31:33,Venco Droptoppers zacht & zoet,Venco,"Koek, snoep, chocolade",2.69,2.02,25,1
2026-02-07 07:31:33,Smoeltjes UFO Smoeltjes,Smoeltjes,"Koek, snoep, chocolade",2.69,1.61,40,1
2026-02-07 07:31:33,Knoppers Peanut wafel,Knoppers,"Koek, snoep, chocolade",1.69,1.27,25,23
2026-02-07 07:31:33,Verkade Chocolate chip wit,Verkade,"Koek, snoep, chocolade",2.29,1.72,25,14
2026-02-07 07:31:33,Verkade San Francisco zero,Verkade,"Koek, snoep, chocolade",2.29,1.72,25,11
2026-02-07 07:31:33,Verkade Smiles met crèmevulling,Verkade,"Koek, snoep, chocolade",2.49,1.87,25,7
2026-02-07 07:31:33,Oma's Bakkerij Haverkoek appel kaneel,Oma's Bakkerij,"Koek, snoep, chocolade",2.99,2.24,25,2
2026-02-07 07:31:33,Sera Sourcherry jam,Sera,"Ontbijtgranen, beleg",3.69,1.85,50,8
2026-02-07 07:31:33,Purasana Moringa poeder,Purasana,"Ontbijtgranen, beleg",8.99,5.39,40,14
2026-02-07 07:31:33,Purasana Gember poeder,Purasana,"Ontbijtgranen, beleg",6.69,4.01,40,6
2026-02-07 07:31:33,Purasana Kurkuma poeder,Purasana,"Ontbijtgranen, beleg",6.79,4.07,40,5
2026-02-07 07:31:33,Purasana Green mix poeder,Purasana,"Ontbijtgranen, beleg",8.99,5.39,40,5
2026-02-07 07:31:33,Purasana Maca poeder,Purasana,"Ontbijtgranen, beleg",6.99,5.24,25,5
2026-02-07 07:31:33,Purasana Hennepzaden,Purasana,"Ontbijtgranen, beleg",6.69,5.02,25,3
2026-02-07 07:31:33,Barebells Soft protein bar lemon cheesecake,Barebells,Tussendoortjes,2.99,2.24,25,18
2026-02-07 07:31:33,Barebells Soft protein bar coco choco,Barebells,Tussendoortjes,2.99,2.24,25,17
2026-02-07 07:31:33,Barebells Soft protein bar marshmallow rocky road,Barebells,Tussendoortjes,2.89,2.17,25,17
2026-02-07 07:31:33,McVitie's Crunchy haverkoek,McVitie's,Tussendoortjes,2.29,1.72,25,12
2026-02-07 07:31:33,ESN Designer protein bar cinnamon cereal,ESN,Tussendoortjes,2.49,1.87,25,9
2026-02-07 07:31:33,Barebells Protein bar white salty peanut,Barebells,Tussendoortjes,2.99,2.24,25,9
2026-02-07 07:31:33,Barebells Protein bar caramel cashew,Barebells,Tussendoortjes,2.99,2.24,25,6
2026-02-07 07:31:33,AH IJskoffie cappuccino,AH,"Koffie, thee",0.75,0.56,25,4
2026-02-07 07:31:33,AH IJskoffie skinny latte,AH,"Koffie, thee",1.99,1.49,25,6
2026-02-07 07:31:33,Upfront Gel appel smaak,Upfront,"Frisdrank, sappen, water",1.99,1.49,25,15
2026-02-07 07:31:33,Upfront Elektrolytes appel smaak,Upfront,"Frisdrank, sappen, water",7.99,5.99,25,9
2026-02-07 07:31:33,ESN Flexpresso whey protein coffee,ESN,Gezondheid en sport,17.99,10.79,40,1
2026-02-07 07:31:33,Upfront Electrolytes sinaasappel,Upfront,Gezondheid en sport,7.99,5.99,25,12
2026-02-07 07:31:33,ESN Flexpresso whey protein coffee mocha,ESN,Gezondheid en sport,17.99,13.49,25,2
2026-02-07 07:31:33,Lenor Wasverzachter zeebries,Lenor,Huishouden,9.99,5.99,40,11
2026-02-07 07:31:33,Lenor Wasverzachter katoen,Lenor,Huishouden,9.99,5.99,40,10
2026-02-07 07:31:33,Lenor Fresh air wasverzachter tropical sunset,Lenor,Huishouden,8.19,4.91,40,7
2026-02-07 07:31:33,Lenor Fresh air wasverzachter fleurige bloesem,Lenor,Huishouden,8.19,4.91,40,7
2026-02-07 07:31:33,Ariel 4in1 pods+ black wasmiddelcapsules,Ariel,Huishouden,26.49,15.89,40,6
2026-02-07 07:31:33,Ariel Active+ wasmiddel,Ariel,Huishouden,15.99,9.59,40,6
2026-02-07 07:31:33,Lenor Fresh air wasverzachter moonlight,Lenor,Huishouden,8.19,4.91,40,5
2026-02-07 07:31:33,Lenor Vloeibaar wasmiddel amethist,Lenor,Huishouden,13.99,8.39,40,4
2026-02-07 07:31:33,Ariel Color+ touch of lenor wasmiddel,Ariel,Huishouden,15.99,9.59,40,4
2026-02-07 07:31:33,Ariel Revita black+ wasmiddel,Ariel,Huishouden,15.99,9.59,40,3
2026-02-07 07:31:33,Lenor Wasverzachter gouden orchidee,Lenor,Huishouden,9.99,7.49,25,10
2026-02-07 07:31:33,Ariel 4in1 pods+ black wasmiddelcapsules,Ariel,Huishouden,15.99,11.99,25,6
